1613686500000,51919.11000000,51979.87000000,51631.00000000,51852.90000000,529.60757800,1613687399999,27455871.14662799,19298,230.25768800,11939175.25712160,0
1613687400000,51850.93000000,51924.98000000,51615.01000000,51713.35000000,530.41164800,1613688299999,27460440.25426102,15911,208.87637100,10810976.45124336,0
1613688300000,51713.35000000,51865.18000000,51682.25000000,51837.19000000,343.25936400,1613689199999,17773810.62201171,12314,166.89959300,8642556.82174047,0
1613689200000,51837.18000000,51920.51000000,51600.44000000,51677.88000000,439.88289100,1613690099999,22771360.31178094,14118,224.17680500,11607004.24354151,0
1613690100000,51677.88000000,51744.00000000,51510.00000000,51637.81000000,504.90313000,1613690999999,26067368.30380431,16059,226.97181100,11719285.53532005,0
1613691000000,51637.81000000,51733.19000000,51530.65000000,51547.13000000,607.73256800,1613691899999,31359036.29359791,16132,273.02031000,14088323.13243553,0
1613691900000,51547.14000000,51732.84000000,51542.13000000,51552.60000000,475.72723600,1613692799999,24557735.06001528,13997,220.04000500,11358674.59226329,0
1613692800000,51552.61000000,51750.00000000,51477.00000000,51596.11000000,870.42705200,1613693699999,44922668.49752695,24211,415.66963700,21456904.70862437,0
1613693700000,51596.11000000,51838.88000000,51588.87000000,51826.83000000,525.20441800,1613694599999,27181352.82143852,14976,232.15599100,12013791.97222788,0
1613694600000,51826.82000000,51943.99000000,51737.71000000,51754.76000000,676.55069800,1613695499999,35085481.32703343,17206,333.62413700,17301422.18480255,0
1613695500000,51751.04000000,51773.31000000,51452.00000000,51511.33000000,641.81242300,1613696399999,33135733.49608836,17419,296.46662500,15307288.81383728,0
1613696400000,51512.62000000,51644.00000000,51251.00000000,51566.33000000,795.76186900,1613697299999,40934536.50776626,23344,356.10067600,18319127.54033933,0
1613697300000,51566.33000000,51700.99000000,51428.78000000,51564.47000000,486.66892400,1613698199999,25101908.59687439,16690,252.13914200,13007405.31354330,0
1613698200000,51564.47000000,51567.11000000,51320.00000000,51388.75000000,523.96592500,1613699099999,26946398.24771382,17191,246.34021100,12669058.98725926,0
1613699100000,51388.74000000,51392.72000000,51165.88000000,51325.44000000,814.54008500,1613699999999,41766779.92351274,20710,325.59213200,16695890.49520983,0
1613700000000,51325.44000000,51332.86000000,50710.20000000,51163.69000000,1896.44081800,1613700899999,96774999.97453124,49741,740.35231700,37776496.34649090,0
1613700900000,51163.68000000,51299.86000000,50901.90000000,51017.66000000,764.68626800,1613701799999,39081329.32843854,19881,373.36570100,19087842.58987158,0
1613701800000,51020.47000000,51253.25000000,50800.00000000,51204.71000000,687.57960300,1613702699999,35072999.29378327,17808,344.70103900,17587641.21864307,0
1613702700000,51204.72000000,51339.05000000,51166.70000000,51248.52000000,497.77770100,1613703599999,25515154.36467653,12489,239.00900600,12252130.75388896,0
1613703600000,51248.53000000,51500.00000000,51204.73000000,51268.39000000,521.82503500,1613704499999,26806042.46516777,13900,253.56317900,13025246.70900528,0
1613704500000,51265.82000000,51390.14000000,51235.92000000,51311.78000000,438.89190400,1613705399999,22513122.31986052,11757,240.04245300,12312350.77278298,0
1613705400000,51310.01000000,51500.15000000,51263.60000000,51366.13000000,412.40430500,1613706299999,21200933.54582516,13044,196.29329400,10090856.49052634,0
1613706300000,51366.13000000,51439.19000000,51200.00000000,51245.00000000,414.81490300,1613707199999,21286302.79715582,12692,194.20988900,9965880.79580452,0
1613707200000,51247.86000000,51432.09000000,51210.83000000,51432.08000000,376.40872900,1613708099999,19322467.68862761,12186,213.09826400,10938655.47749987,0
1613708100000,51432.08000000,51530.56000000,51055.00000000,51179.67000000,468.46670200,1613708999999,24031584.91477595,12835,201.07603200,10323517.15091951,0
1613709000000,51179.67000000,51236.55000000,50921.63000000,50922.62000000,592.00485000,1613709899999,30236124.98466253,17460,278.59036700,14228823.46688620,0
1613709900000,50921.62000000,51208.19000000,50918.00000000,51166.30000000,532.50071100,1613710799999,27225385.77255768,12582,271.25867100,13868595.98693751,0
1613710800000,51166.29000000,51385.83000000,51166.29000000,51319.31000000,531.47767300,1613711699999,27271979.79723907,12950,237.95794800,12209581.03444411,0
1613711700000,51317.91000000,51474.61000000,51281.69000000,51361.97000000,426.33247600,1613712599999,21903354.92295021,11869,227.47003300,11687148.34419810,0
1613712600000,51361.97000000,51499.51000000,51300.00000000,51377.29000000,514.49567300,1613713499999,26432761.44427211,16452,278.31375000,14299237.32030197,0
1613713500000,51377.28000000,51567.26000000,51365.09000000,51524.05000000,607.48342800,1613714399999,31263714.00747135,17180,335.69066200,17275493.17345077,0
1613714400000,51524.06000000,51788.00000000,51517.16000000,51653.00000000,778.80502800,1613715299999,40231938.16440807,31687,433.80939600,22412033.10653265,0
1613715300000,51653.00000000,51822.96000000,51615.52000000,51677.47000000,749.53791500,1613716199999,38763675.54344994,25672,375.89279700,19441771.61087762,0
1613716200000,51677.47000000,51724.76000000,51566.66000000,51709.42000000,503.45115700,1613717099999,25998788.73420324,20751,273.14213300,14105619.22168724,0
1613717100000,51709.64000000,51799.00000000,51567.15000000,51734.88000000,662.08675800,1613717999999,34215800.82041395,20222,328.16139700,16960593.09958647,0
1613718000000,51734.87000000,51894.54000000,51723.04000000,51767.50000000,624.21756300,1613718899999,32329037.97333865,21431,363.09035600,18802922.22634306,0
1613718900000,51767.50000000,51799.00000000,51680.00000000,51719.99000000,617.95991100,1613719799999,31976635.44919834,23010,294.41455900,15233681.62627801,0
1613719800000,51720.00000000,51894.77000000,51654.57000000,51828.01000000,524.71436000,1613720699999,27153633.70184920,23525,291.42036800,15080922.87787715,0
1613720700000,51828.02000000,51879.98000000,51684.57000000,51727.08000000,457.88389900,1613721599999,23704962.46516139,22397,221.68071900,11476338.68808619,0
1613721600000,51727.09000000,51858.01000000,51719.16000000,51790.50000000,533.47675300,1613722499999,27626519.68670886,24518,264.88870700,13716821.97992999,0
1613722500000,51790.50000000,51932.56000000,51649.82000000,51789.58000000,585.17735700,1613723399999,30322435.00782514,25180,282.02212400,14614619.06035281,0
1613723400000,51789.57000000,51875.00000000,51742.81000000,51839.59000000,340.61295100,1613724299999,17649402.99785562,20973,182.10902200,9436060.11019524,0
1613724300000,51839.59000000,52293.77000000,51827.53000000,52236.31000000,1316.13528600,1613725199999,68520273.03708476,42156,870.54186100,45324492.96207174,0
1613725200000,52236.31000000,52813.70000000,52218.62000000,52681.95000000,2803.83549100,1613726099999,147366525.70178949,69696,1688.12369900,88721833.66955150,0
1613726100000,52681.94000000,52965.31000000,52576.44000000,52710.81000000,1479.93207000,1613726999999,78131635.62267712,37553,817.38841900,43158983.69758286,0
1613727000000,52710.80000000,52834.01000000,52568.56000000,52739.68000000,911.03649200,1613727899999,48029962.93201893,21999,420.46793000,22165318.12531995,0
1613727900000,52739.70000000,52888.87000000,52607.15000000,52690.70000000,706.36240500,1613728799999,37268659.94804957,20477,394.34329200,20807519.02678069,0
1613728800000,52690.75000000,52950.00000000,52639.47000000,52872.54000000,808.33881900,1613729699999,42668750.64039714,32491,464.08487100,24499374.11081170,0
1613729700000,52872.54000000,52933.09000000,52652.13000000,52853.50000000,571.35582300,1613730599999,30179527.86663223,18517,286.49070600,15133857.10964325,0
1613730600000,52853.51000000,52984.99000000,52800.00000000,52934.29000000,629.69580700,1613731499999,33290126.43128154,18791,325.23939400,17195990.97347469,0
